episode,agent,avg_reward,avg_reward_10s,avg_progress,avg_progress_10s,wrong_way_count,wrong_way_percentage,right_way_percentage,collision_occurred,collision_count,opponent_collision_count,most_frequent_rank
338,A,-61.40,-122.55,0.09,0.18,0,0.00,100.00,Yes,0,914,1
338,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
339,C,-39.05,-77.94,0.12,0.24,0,0.00,100.00,Yes,514,177,1
339,A,12.31,24.57,0.10,0.20,0,0.00,100.00,Yes,0,177,1
339,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
340,C,-30.74,-61.35,0.15,0.30,0,0.00,100.00,Yes,569,51,1
340,A,24.90,49.71,0.09,0.18,0,0.00,100.00,Yes,0,51,2
340,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
341,C,-31.84,-63.55,0.14,0.27,0,0.00,100.00,Yes,586,63,1
341,A,23.70,47.31,0.09,0.18,0,0.00,100.00,Yes,0,63,3
341,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
342,C,-39.45,-78.73,0.13,0.27,0,0.00,100.00,Yes,682,38,1
342,A,26.20,52.30,0.09,0.18,0,0.00,100.00,Yes,0,38,2
342,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
343,C,-41.54,-82.92,0.13,0.25,0,0.00,100.00,Yes,711,87,1
343,A,21.30,42.52,0.09,0.18,0,0.00,100.00,Yes,0,87,1
343,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
344,C,-44.26,-88.34,0.11,0.21,0,0.00,100.00,Yes,625,118,2
344,A,18.21,36.34,0.10,0.19,0,0.00,100.00,Yes,0,118,1
344,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
345,C,-30.44,-60.76,0.14,0.29,0,0.00,100.00,Yes,562,43,1
345,A,25.70,51.31,0.09,0.18,0,0.00,100.00,Yes,0,43,2
345,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
346,C,-27.74,-55.36,0.15,0.29,0,0.00,100.00,Yes,452,134,1
346,A,16.61,33.14,0.09,0.19,0,0.00,100.00,Yes,0,134,2
346,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
347,C,-35.55,-70.96,0.12,0.23,0,0.00,100.00,Yes,567,120,1
347,A,18.01,35.94,0.09,0.19,0,0.00,100.00,Yes,0,120,1
347,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
348,C,-38.44,-76.73,0.13,0.26,0,0.00,100.00,Yes,598,120,1
348,A,18.01,35.94,0.10,0.19,0,0.00,100.00,Yes,0,120,2
348,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
349,C,-29.54,-58.97,0.13,0.26,0,0.00,100.00,Yes,552,72,1
349,A,22.80,45.52,0.09,0.19,0,0.00,100.00,Yes,0,72,1
349,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
350,C,-37.24,-74.33,0.14,0.29,0,0.00,100.00,Yes,599,84,1
350,A,21.60,43.12,0.09,0.19,0,0.00,100.00,Yes,0,84,2
350,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
351,C,-38.95,-77.74,0.12,0.24,0,0.00,100.00,Yes,665,127,1
351,A,17.30,34.54,0.09,0.18,0,0.00,100.00,Yes,0,127,1
351,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
352,C,-39.85,-79.53,0.13,0.26,0,0.00,100.00,Yes,617,110,1
352,A,19.01,37.94,0.09,0.18,0,0.00,100.00,Yes,0,110,2
352,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
353,C,-42.85,-85.53,0.12,0.24,0,0.00,100.00,Yes,697,85,1
353,A,21.51,42.92,0.09,0.19,0,0.00,100.00,Yes,0,85,1
353,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
354,C,-21.53,-42.97,0.17,0.33,0,0.00,100.00,Yes,493,28,1
354,A,27.20,54.30,0.09,0.18,0,0.00,100.00,Yes,0,28,2
354,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
355,C,-36.45,-72.75,0.12,0.25,0,0.00,100.00,Yes,544,157,1
355,A,14.31,28.55,0.09,0.19,0,0.00,100.00,Yes,0,157,2
355,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
356,C,-33.55,-66.97,0.11,0.23,0,0.00,100.00,Yes,550,86,1
356,A,21.41,42.73,0.09,0.19,0,0.00,100.00,Yes,0,86,1
356,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
357,C,-36.93,-73.72,0.16,0.31,0,0.00,100.00,Yes,585,100,1
357,A,20.01,39.93,0.09,0.19,0,0.00,100.00,Yes,0,100,2
357,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
358,C,-41.14,-82.12,0.13,0.26,0,0.00,100.00,Yes,601,197,1
358,A,10.31,20.57,0.10,0.19,0,0.00,100.00,Yes,0,197,2
358,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
359,C,-36.64,-73.14,0.13,0.26,0,0.00,100.00,Yes,604,132,1
359,A,16.81,33.54,0.09,0.19,0,0.00,100.00,Yes,0,132,2
359,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
360,C,-42.14,-84.12,0.13,0.26,0,0.00,100.00,Yes,655,67,1
360,A,23.30,46.52,0.09,0.18,0,0.00,100.00,Yes,0,67,1
360,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
361,C,-28.74,-57.37,0.14,0.27,0,0.00,100.00,Yes,574,101,1
361,A,19.90,39.73,0.09,0.18,0,0.00,100.00,Yes,0,101,2
361,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
362,C,-61.69,-123.14,0.08,0.16,0,0.00,100.00,Yes,0,917,3
362,A,-61.70,-123.15,0.09,0.18,0,0.00,100.00,Yes,0,917,1
362,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
363,C,-55.99,-111.76,0.08,0.16,0,0.00,100.00,Yes,0,860,3
363,A,-56.00,-111.77,0.09,0.18,0,0.00,100.00,Yes,0,860,1
363,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,2
364,C,-42.96,-85.74,0.11,0.21,0,0.00,100.00,Yes,553,249,1
364,A,5.11,10.19,0.10,0.19,0,0.00,100.00,Yes,0,249,1
364,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
365,C,-38.65,-77.16,0.14,0.27,0,0.00,100.00,Yes,601,86,1
365,A,21.41,42.73,0.09,0.19,0,0.00,100.00,Yes,0,86,2
365,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
366,C,-35.04,-69.94,0.16,0.31,0,0.00,100.00,Yes,600,51,1
366,A,24.90,49.71,0.09,0.18,0,0.00,100.00,Yes,0,51,2
366,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
367,C,-33.44,-66.75,0.13,0.26,0,0.00,100.00,Yes,619,16,1
367,A,28.41,56.70,0.09,0.19,0,0.00,100.00,Yes,0,16,2
367,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
368,C,-34.24,-68.34,0.14,0.29,0,0.00,100.00,Yes,534,109,1
368,A,19.11,38.13,0.09,0.19,0,0.00,100.00,Yes,0,109,1
368,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
369,C,-31.54,-62.95,0.15,0.29,0,0.00,100.00,Yes,564,72,1
369,A,22.80,45.52,0.09,0.18,0,0.00,100.00,Yes,0,72,2
369,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
370,C,-25.13,-50.16,0.16,0.32,0,0.00,100.00,Yes,540,100,1
370,A,20.00,39.93,0.09,0.18,0,0.00,100.00,Yes,0,100,2
370,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
371,C,-39.75,-79.33,0.12,0.24,0,0.00,100.00,Yes,617,151,1
371,A,14.91,29.76,0.10,0.19,0,0.00,100.00,Yes,0,151,1
371,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
372,C,-34.55,-68.96,0.12,0.24,0,0.00,100.00,Yes,559,87,2
372,A,21.31,42.53,0.10,0.19,0,0.00,100.00,Yes,0,87,1
372,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
373,C,-32.52,-64.91,0.17,0.35,0,0.00,100.00,Yes,592,34,1
373,A,26.60,53.10,0.09,0.18,0,0.00,100.00,Yes,0,34,2
373,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
374,C,-34.04,-67.94,0.15,0.30,0,0.00,100.00,Yes,593,79,1
374,A,22.11,44.12,0.09,0.18,0,0.00,100.00,Yes,0,79,2
374,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
375,C,-37.34,-74.53,0.15,0.29,0,0.00,100.00,Yes,649,28,1
375,A,27.20,54.30,0.09,0.18,0,0.00,100.00,Yes,0,28,2
375,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
376,C,-62.19,-124.14,0.08,0.15,0,0.00,100.00,Yes,0,922,3
376,A,-62.20,-124.15,0.09,0.18,0,0.00,100.00,Yes,0,922,1
376,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
377,C,-39.14,-78.13,0.13,0.25,0,0.00,100.00,Yes,617,118,1
377,A,18.21,36.34,0.09,0.18,0,0.00,100.00,Yes,0,118,1
377,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
378,C,-38.05,-75.94,0.12,0.24,0,0.00,100.00,Yes,666,51,1
378,A,24.90,49.71,0.09,0.18,0,0.00,100.00,Yes,0,51,1
378,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
379,C,-29.84,-59.57,0.13,0.26,0,0.00,100.00,Yes,556,56,1
379,A,24.40,48.71,0.09,0.19,0,0.00,100.00,Yes,0,56,2
379,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
380,C,-43.24,-86.31,0.13,0.26,0,0.00,100.00,Yes,685,113,1
380,A,18.70,37.33,0.09,0.18,0,0.00,100.00,Yes,0,113,1
380,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
381,C,-60.69,-121.14,0.08,0.16,0,0.00,100.00,Yes,0,907,3
381,A,-60.69,-121.14,0.09,0.18,0,0.00,100.00,Yes,0,907,1
381,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
382,C,-57.79,-115.35,0.08,0.15,0,0.00,100.00,Yes,0,878,3
382,A,-57.80,-115.36,0.09,0.17,0,0.00,100.00,Yes,0,878,1
382,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
383,C,-60.79,-121.34,0.08,0.16,0,0.00,100.00,Yes,0,908,3
383,A,-60.80,-121.35,0.09,0.18,0,0.00,100.00,Yes,0,908,1
383,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,2
384,C,-59.79,-119.35,0.08,0.15,0,0.00,100.00,Yes,0,898,3
384,A,-59.80,-119.35,0.09,0.18,0,0.00,100.00,Yes,0,898,1
384,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
385,C,-32.13,-64.13,0.16,0.31,0,0.00,100.00,Yes,587,35,1
385,A,26.50,52.90,0.09,0.18,0,0.00,100.00,Yes,0,35,2
385,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
386,C,-38.94,-77.73,0.13,0.27,0,0.00,100.00,Yes,631,91,1
386,A,20.90,41.73,0.09,0.18,0,0.00,100.00,Yes,0,91,1
386,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
387,C,-36.04,-71.95,0.12,0.25,0,0.00,100.00,Yes,516,184,1
387,A,11.61,23.16,0.09,0.18,0,0.00,100.00,Yes,0,184,1
387,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
388,C,-61.79,-123.34,0.08,0.16,0,0.00,100.00,Yes,0,918,3
388,A,-61.80,-123.35,0.09,0.18,0,0.00,100.00,Yes,0,918,1
388,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
389,C,-35.54,-70.94,0.13,0.27,0,0.00,100.00,Yes,587,69,1
389,A,23.10,46.12,0.09,0.18,0,0.00,100.00,Yes,0,69,2
389,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
390,C,-42.54,-84.91,0.15,0.30,0,0.00,100.00,Yes,635,139,1
390,A,16.11,32.15,0.09,0.18,0,0.00,100.00,Yes,0,139,2
390,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
391,C,-38.85,-77.54,0.12,0.24,0,0.00,100.00,Yes,583,210,1
391,A,9.01,17.97,0.09,0.18,0,0.00,100.00,Yes,0,210,1
391,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
392,C,-35.64,-71.14,0.13,0.25,0,0.00,100.00,Yes,607,72,1
392,A,22.81,45.52,0.09,0.19,0,0.00,100.00,Yes,0,72,2
392,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
393,C,-31.54,-62.96,0.13,0.26,0,0.00,100.00,Yes,556,69,1
393,A,23.10,46.12,0.09,0.18,0,0.00,100.00,Yes,0,69,2
393,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
394,C,-53.59,-106.97,0.08,0.15,0,0.00,100.00,Yes,0,836,3
394,A,-53.60,-106.98,0.09,0.17,0,0.00,100.00,Yes,0,836,1
394,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
395,C,-33.14,-66.15,0.13,0.27,0,0.00,100.00,Yes,562,99,1
395,A,20.10,40.13,0.09,0.18,0,0.00,100.00,Yes,0,99,2
395,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
396,C,-61.89,-123.54,0.08,0.15,0,0.00,100.00,Yes,0,919,3
396,A,-61.90,-123.55,0.09,0.17,0,0.00,100.00,Yes,0,919,1
396,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
397,C,-32.44,-64.75,0.13,0.27,0,0.00,100.00,Yes,524,123,1
397,A,17.70,35.34,0.09,0.18,0,0.00,100.00,Yes,0,123,2
397,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
398,C,-36.12,-72.09,0.18,0.36,0,0.00,100.00,Yes,625,37,1
398,A,26.30,52.50,0.09,0.18,0,0.00,100.00,Yes,0,37,2
398,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
399,C,-35.54,-70.94,0.14,0.28,0,0.00,100.00,Yes,622,120,1
399,A,18.00,35.94,0.09,0.18,0,0.00,100.00,Yes,0,120,2
399,B,30.01,59.89,0.08,0.17,0,0.00,100.00,No,0,0,3
400,C,-27.33,-54.56,0.15,0.30,0,0.00,100.00,Yes,550,69,1
400,A,23.10,46.12,0.09,0.18,0,0.00,100.00,Yes,0,69,2
400,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
401,C,-57.79,-115.36,0.08,0.15,0,0.00,100.00,Yes,0,878,3
401,A,-57.80,-115.36,0.09,0.17,0,0.00,100.00,Yes,0,878,1
401,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,1
402,C,-32.54,-64.96,0.13,0.26,0,0.00,100.00,Yes,514,137,1
402,A,16.31,32.55,0.09,0.18,0,0.00,100.00,Yes,0,137,2
402,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
403,C,-62.99,-125.73,0.08,0.16,0,0.00,100.00,Yes,0,930,3
403,A,-63.00,-125.74,0.09,0.18,0,0.00,100.00,Yes,0,930,1
403,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
404,C,-30.24,-60.35,0.15,0.30,0,0.00,100.00,Yes,500,103,1
404,A,19.71,39.33,0.09,0.19,0,0.00,100.00,Yes,0,103,2
404,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
405,C,-32.63,-65.14,0.15,0.29,0,0.00,100.00,Yes,623,110,1
405,A,19.01,37.94,0.09,0.18,0,0.00,100.00,Yes,0,110,2
405,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
406,C,-37.25,-74.35,0.12,0.23,0,0.00,100.00,Yes,581,119,1
406,A,18.10,36.14,0.09,0.18,0,0.00,100.00,Yes,0,119,1
406,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
407,C,-61.39,-122.54,0.08,0.15,0,0.00,100.00,Yes,0,914,3
407,A,-61.40,-122.55,0.09,0.17,0,0.00,100.00,Yes,0,914,1
407,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
408,C,-42.86,-85.54,0.11,0.21,0,0.00,100.00,Yes,595,255,2
408,A,4.51,8.99,0.09,0.19,0,0.00,100.00,Yes,0,255,1
408,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
409,C,-61.89,-123.54,0.08,0.15,0,0.00,100.00,Yes,0,919,3
409,A,-61.90,-123.55,0.09,0.17,0,0.00,100.00,Yes,0,919,1
409,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
410,C,-32.34,-64.56,0.13,0.26,0,0.00,100.00,Yes,552,72,1
410,A,22.80,45.52,0.09,0.18,0,0.00,100.00,Yes,0,72,2
410,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
411,C,-38.35,-76.54,0.12,0.24,0,0.00,100.00,Yes,559,203,1
411,A,9.71,19.37,0.09,0.19,0,0.00,100.00,Yes,0,203,1
411,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
412,C,-62.29,-124.34,0.08,0.15,0,0.00,100.00,Yes,0,923,3
412,A,-62.30,-124.35,0.09,0.17,0,0.00,100.00,Yes,0,923,1
412,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
413,C,-33.14,-66.16,0.12,0.24,0,0.00,100.00,Yes,539,192,1
413,A,10.80,21.57,0.09,0.19,0,0.00,100.00,Yes,0,192,1
413,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
414,C,-26.73,-53.36,0.15,0.31,0,0.00,100.00,Yes,550,94,1
414,A,20.60,41.13,0.09,0.18,0,0.00,100.00,Yes,0,94,2
414,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
415,C,-33.54,-66.94,0.15,0.30,0,0.00,100.00,Yes,601,58,1
415,A,24.20,48.31,0.09,0.18,0,0.00,100.00,Yes,0,58,2
415,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
416,C,-40.65,-81.13,0.12,0.25,0,0.00,100.00,Yes,646,118,1
416,A,18.20,36.34,0.09,0.18,0,0.00,100.00,Yes,0,118,1
416,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
417,C,-40.44,-80.73,0.13,0.25,0,0.00,100.00,Yes,575,173,1
417,A,12.70,25.36,0.09,0.19,0,0.00,100.00,Yes,0,173,2
417,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
418,C,-28.02,-55.93,0.16,0.33,0,0.00,100.00,Yes,522,60,1
418,A,24.00,47.91,0.09,0.18,0,0.00,100.00,Yes,0,60,2
418,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
419,C,-30.84,-61.55,0.15,0.30,0,0.00,100.00,Yes,562,80,1
419,A,22.00,43.92,0.09,0.18,0,0.00,100.00,Yes,0,80,2
419,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
420,C,-62.39,-124.54,0.08,0.16,0,0.00,100.00,Yes,0,924,3
420,A,-62.40,-124.54,0.09,0.18,0,0.00,100.00,Yes,0,924,1
420,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
421,C,-58.09,-115.96,0.08,0.15,0,0.00,100.00,Yes,0,881,3
421,A,-58.10,-115.96,0.09,0.18,0,0.00,100.00,Yes,0,881,1
421,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
422,C,-29.04,-57.97,0.13,0.26,0,0.00,100.00,Yes,560,56,1
422,A,24.40,48.71,0.09,0.18,0,0.00,100.00,Yes,0,56,2
422,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
423,C,-43.14,-86.11,0.14,0.28,0,0.00,100.00,Yes,666,80,1
423,A,22.01,43.92,0.09,0.18,0,0.00,100.00,Yes,0,80,2
423,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
424,C,-38.44,-76.73,0.14,0.27,0,0.00,100.00,Yes,643,105,1
424,A,19.50,38.93,0.09,0.18,0,0.00,100.00,Yes,0,105,2
424,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
425,C,-62.79,-125.34,0.08,0.15,0,0.00,100.00,Yes,0,928,3
425,A,-62.80,-125.35,0.09,0.17,0,0.00,100.00,Yes,0,928,1
425,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
426,C,-55.29,-110.37,0.07,0.15,0,0.00,100.00,Yes,0,853,3
426,A,-55.30,-110.37,0.09,0.17,0,0.00,100.00,Yes,0,853,1
426,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
427,C,-57.39,-114.56,0.08,0.15,0,0.00,100.00,Yes,0,874,3
427,A,-57.40,-114.56,0.09,0.18,0,0.00,100.00,Yes,0,874,1
427,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
428,C,-26.35,-52.60,0.11,0.22,0,0.00,100.00,Yes,444,176,1
428,A,12.40,24.76,0.09,0.18,0,0.00,100.00,Yes,0,176,1
428,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
429,C,-30.64,-61.16,0.15,0.29,0,0.00,100.00,Yes,528,119,1
429,A,18.10,36.14,0.09,0.18,0,0.00,100.00,Yes,0,119,2
429,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
430,C,-42.25,-84.33,0.13,0.26,0,0.00,100.00,Yes,708,121,1
430,A,17.90,35.73,0.09,0.18,0,0.00,100.00,Yes,0,121,2
430,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
431,C,-39.64,-79.12,0.15,0.30,0,0.00,100.00,Yes,682,110,1
431,A,19.00,37.93,0.09,0.17,0,0.00,100.00,Yes,0,110,2
431,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
432,C,-59.69,-119.15,0.08,0.15,0,0.00,100.00,Yes,0,897,3
432,A,-59.70,-119.16,0.09,0.17,0,0.00,100.00,Yes,0,897,1
432,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
433,C,-37.45,-74.75,0.12,0.24,0,0.00,100.00,Yes,558,163,1
433,A,13.71,27.36,0.09,0.18,0,0.00,100.00,Yes,0,163,1
433,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
434,C,-29.33,-58.55,0.15,0.30,0,0.00,100.00,Yes,537,57,1
434,A,24.30,48.51,0.09,0.18,0,0.00,100.00,Yes,0,57,2
434,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
435,C,-42.14,-84.12,0.12,0.25,0,0.00,100.00,Yes,627,171,1
435,A,12.90,25.76,0.09,0.18,0,0.00,100.00,Yes,0,171,2
435,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
436,C,-35.13,-70.12,0.15,0.30,0,0.00,100.00,Yes,649,112,1
436,A,18.80,37.53,0.09,0.17,0,0.00,100.00,Yes,0,112,2
436,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
437,C,-39.94,-79.73,0.12,0.25,0,0.00,100.00,Yes,599,144,1
437,A,15.61,31.15,0.09,0.19,0,0.00,100.00,Yes,0,144,2
437,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
438,C,-44.45,-88.73,0.11,0.22,0,0.00,100.00,Yes,715,127,2
438,A,17.30,34.54,0.09,0.18,0,0.00,100.00,Yes,0,127,1
438,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
439,C,-44.75,-89.31,0.12,0.24,0,0.00,100.00,Yes,608,151,1
439,A,14.90,29.75,0.09,0.18,0,0.00,100.00,Yes,0,151,1
439,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
440,C,-62.19,-124.14,0.08,0.15,0,0.00,100.00,Yes,0,922,3
440,A,-62.20,-124.15,0.09,0.17,0,0.00,100.00,Yes,0,922,1
440,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
441,C,-37.45,-74.74,0.12,0.24,0,0.00,100.00,Yes,598,125,1
441,A,17.50,34.94,0.09,0.19,0,0.00,100.00,Yes,0,125,2
441,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
442,C,-36.24,-72.35,0.12,0.25,0,0.00,100.00,Yes,520,168,1
442,A,13.21,26.36,0.09,0.19,0,0.00,100.00,Yes,0,168,2
442,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
443,C,-61.99,-123.74,0.08,0.15,0,0.00,100.00,Yes,0,920,3
443,A,-62.00,-123.75,0.09,0.17,0,0.00,100.00,Yes,0,920,1
443,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
444,C,-58.69,-117.15,0.07,0.15,0,0.00,100.00,Yes,0,887,3
444,A,-58.70,-117.16,0.09,0.17,0,0.00,100.00,Yes,0,887,1
444,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
445,C,-28.74,-57.37,0.12,0.25,0,0.00,100.00,Yes,471,220,1
445,A,8.00,15.98,0.09,0.18,0,0.00,100.00,Yes,0,220,2
445,B,30.00,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
446,C,-37.24,-74.32,0.14,0.29,0,0.00,100.00,Yes,570,120,1
446,A,18.01,35.94,0.09,0.19,0,0.00,100.00,Yes,0,120,2
446,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
447,C,-41.55,-82.93,0.12,0.24,0,0.00,100.00,Yes,699,222,1
447,A,7.80,15.58,0.09,0.18,0,0.00,100.00,Yes,0,222,2
447,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
448,C,-34.85,-69.56,0.11,0.23,0,0.00,100.00,Yes,545,110,2
448,A,19.00,37.93,0.09,0.19,0,0.00,100.00,Yes,0,110,1
448,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
449,C,-38.74,-77.33,0.13,0.26,0,0.00,100.00,Yes,632,132,1
449,A,16.80,33.54,0.09,0.18,0,0.00,100.00,Yes,0,132,2
449,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
450,C,-46.87,-93.55,0.10,0.19,0,0.00,100.00,Yes,715,273,2
450,A,2.70,5.40,0.09,0.18,0,0.00,100.00,Yes,0,273,1
450,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
451,C,-38.53,-76.90,0.16,0.33,0,0.00,100.00,Yes,638,65,1
451,A,23.50,46.91,0.09,0.18,0,0.00,100.00,Yes,0,65,2
451,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
452,C,-53.17,-106.13,0.12,0.23,0,0.00,100.00,Yes,701,250,1
452,A,5.01,9.99,0.09,0.19,0,0.00,100.00,Yes,0,250,2
452,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
453,C,-33.44,-66.74,0.14,0.29,0,0.00,100.00,Yes,600,94,1
453,A,20.60,41.12,0.09,0.18,0,0.00,100.00,Yes,0,94,2
