episode,agent,avg_reward,avg_reward_10s,avg_progress,avg_progress_10s,wrong_way_count,wrong_way_percentage,right_way_percentage,collision_occurred,collision_count,opponent_collision_count,most_frequent_rank
332,B,-62.68,-125.11,0.12,0.24,0,0.00,100.00,Yes,863,800,3
332,A,-54.88,-109.55,0.13,0.26,0,0.00,100.00,Yes,826,800,2
333,C,-55.88,-111.53,0.11,0.22,0,0.00,100.00,Yes,812,581,3
333,B,-42.75,-85.34,0.18,0.36,0,0.00,100.00,Yes,703,51,1
333,A,-33.88,-67.62,0.12,0.24,0,0.00,100.00,Yes,7,632,2
334,C,-30.93,-61.74,0.16,0.32,0,0.00,100.00,Yes,610,0,1
334,B,-43.57,-86.96,0.09,0.17,0,0.00,100.00,Yes,736,0,3
334,A,-50.69,-101.17,0.11,0.22,0,0.00,100.00,Yes,807,0,2
335,C,-28.50,-56.89,0.18,0.35,0,0.00,100.00,Yes,586,0,1
335,B,-54.49,-108.76,0.11,0.21,0,0.00,100.00,Yes,815,36,3
335,A,-59.39,-118.54,0.12,0.23,0,0.00,100.00,Yes,865,36,2
336,C,-25.40,-50.69,0.18,0.36,0,0.00,100.00,Yes,555,0,1
336,B,-61.48,-122.72,0.11,0.23,0,0.00,100.00,Yes,870,747,3
336,A,-51.38,-102.56,0.12,0.25,0,0.00,100.00,Yes,695,747,2
337,C,-34.12,-68.11,0.15,0.30,0,0.00,100.00,Yes,642,0,3
337,B,-57.68,-115.12,0.13,0.26,0,0.00,100.00,Yes,826,770,2
337,A,-52.48,-104.75,0.14,0.27,0,0.00,100.00,Yes,582,770,1
338,C,-34.10,-68.06,0.17,0.35,0,0.00,100.00,Yes,642,0,1
338,B,-55.78,-111.34,0.12,0.25,0,0.00,100.00,Yes,720,791,3
338,A,-53.78,-107.35,0.13,0.26,0,0.00,100.00,Yes,824,791,2
339,C,-20.70,-41.32,0.18,0.35,0,0.00,100.00,Yes,508,0,1
339,B,-58.48,-116.72,0.08,0.15,0,0.00,100.00,Yes,852,740,3
339,A,-49.37,-98.55,0.08,0.17,0,0.00,100.00,Yes,54,740,2
340,C,-21.87,-43.65,0.27,0.54,0,0.00,100.00,Yes,520,0,1
340,B,-58.28,-116.33,0.12,0.24,0,0.00,100.00,Yes,861,827,3
340,A,-56.68,-113.14,0.13,0.25,0,0.00,100.00,Yes,833,827,2
341,C,-27.61,-55.10,0.17,0.35,0,0.00,100.00,Yes,577,0,1
341,B,-57.48,-114.73,0.11,0.23,0,0.00,100.00,Yes,802,643,3
341,A,-44.38,-88.59,0.12,0.25,0,0.00,100.00,Yes,542,643,2
342,C,-38.51,-76.87,0.16,0.32,0,0.00,100.00,Yes,686,0,3
342,B,-61.68,-123.11,0.13,0.26,0,0.00,100.00,Yes,892,783,2
342,A,-51.88,-103.55,0.14,0.27,0,0.00,100.00,Yes,715,783,1
343,C,-54.77,-109.32,0.12,0.24,0,0.00,100.00,Yes,363,545,3
343,B,-8.87,-17.71,0.26,0.51,0,0.00,100.00,Yes,358,50,1
343,A,-36.36,-72.58,0.13,0.27,0,0.00,100.00,Yes,600,595,2
344,C,-17.90,-35.73,0.17,0.35,0,0.00,100.00,Yes,465,20,3
344,B,-19.73,-39.38,0.17,0.34,0,0.00,100.00,Yes,490,64,2
344,A,-33.47,-66.82,0.10,0.21,0,0.00,100.00,Yes,551,84,3
345,C,-41.02,-81.88,0.14,0.29,0,0.00,100.00,Yes,711,0,3
345,B,-40.16,-80.17,0.12,0.24,0,0.00,100.00,Yes,358,410,2
345,A,-12.36,-24.67,0.11,0.22,0,0.00,100.00,Yes,14,410,1
346,C,-33.70,-67.27,0.17,0.35,0,0.00,100.00,Yes,638,0,1
346,B,-51.26,-102.31,0.12,0.24,0,0.00,100.00,Yes,766,578,2
346,A,-36.87,-73.59,0.12,0.24,0,0.00,100.00,Yes,121,578,1
347,C,7.85,15.66,0.50,1.01,591,59.10,40.90,Yes,223,0,1
347,B,-59.58,-118.92,0.12,0.25,0,0.00,100.00,Yes,839,753,3
347,A,-53.58,-106.95,0.13,0.27,0,0.00,100.00,Yes,814,753,2
348,C,-24.23,-48.36,0.14,0.28,0,0.00,100.00,Yes,543,0,3
348,B,-58.78,-117.33,0.12,0.24,0,0.00,100.00,Yes,871,824,2
348,A,-56.38,-112.54,0.13,0.26,0,0.00,100.00,Yes,815,824,1
349,C,-30.32,-60.53,0.17,0.33,0,0.00,100.00,Yes,604,0,1
349,B,-57.78,-115.33,0.11,0.22,0,0.00,100.00,Yes,687,698,3
349,A,-46.48,-92.78,0.12,0.25,0,0.00,100.00,Yes,447,698,2
350,C,-23.29,-46.48,0.20,0.40,0,0.00,100.00,Yes,534,0,1
350,B,-58.58,-116.93,0.12,0.24,0,0.00,100.00,Yes,848,803,3
350,A,-55.18,-110.15,0.13,0.26,0,0.00,100.00,Yes,823,803,2
351,C,-32.20,-64.27,0.18,0.36,0,0.00,100.00,Yes,623,0,1
351,B,-59.78,-119.32,0.12,0.24,0,0.00,100.00,Yes,837,783,3
351,A,-54.68,-109.15,0.13,0.26,0,0.00,100.00,Yes,824,783,2
352,C,-29.90,-59.67,0.18,0.37,0,0.00,100.00,Yes,600,0,1
352,B,-57.88,-115.53,0.12,0.24,0,0.00,100.00,Yes,846,803,3
352,A,-54.58,-108.95,0.13,0.26,0,0.00,100.00,Yes,760,803,2
353,C,-26.61,-53.11,0.17,0.33,0,0.00,100.00,Yes,567,0,1
353,B,-58.48,-116.73,0.12,0.24,0,0.00,100.00,Yes,862,821,3
353,A,-55.58,-110.95,0.13,0.25,0,0.00,100.00,Yes,816,821,2
354,C,-28.31,-56.50,0.17,0.34,0,0.00,100.00,Yes,584,0,1
354,B,-59.18,-118.13,0.12,0.24,0,0.00,100.00,Yes,878,818,3
354,A,-55.28,-110.35,0.13,0.26,0,0.00,100.00,Yes,823,818,1
355,C,-27.73,-55.34,0.16,0.32,0,0.00,100.00,Yes,578,0,1
355,B,-56.88,-113.52,0.07,0.14,0,0.00,100.00,Yes,737,758,3
355,A,-47.47,-94.75,0.08,0.16,0,0.00,100.00,Yes,17,758,2
356,C,-20.31,-40.53,0.17,0.33,0,0.00,100.00,Yes,504,0,1
356,B,-58.48,-116.73,0.12,0.24,0,0.00,100.00,Yes,852,809,3
356,A,-54.18,-108.15,0.13,0.26,0,0.00,100.00,Yes,810,809,1
357,C,-25.60,-51.09,0.19,0.37,0,0.00,100.00,Yes,557,0,1
357,B,-32.42,-64.72,0.16,0.32,0,0.00,100.00,Yes,484,152,2
357,A,-1.85,-3.69,0.11,0.22,0,0.00,100.00,Yes,167,152,3
358,C,-55.58,-110.94,0.11,0.21,0,0.00,100.00,Yes,856,0,3
358,B,-59.38,-118.53,0.12,0.24,0,0.00,100.00,Yes,844,819,2
358,A,-55.88,-111.55,0.13,0.25,0,0.00,100.00,Yes,816,819,1
359,C,-51.88,-103.56,0.10,0.20,0,0.00,100.00,Yes,819,0,3
359,B,-58.98,-117.73,0.12,0.24,0,0.00,100.00,Yes,877,818,2
359,A,-55.58,-110.95,0.13,0.26,0,0.00,100.00,Yes,812,818,1
360,C,-21.88,-43.67,0.22,0.43,0,0.00,100.00,Yes,520,0,1
360,B,-57.48,-114.73,0.08,0.17,0,0.00,100.00,Yes,418,773,3
360,A,-50.68,-101.15,0.09,0.18,0,0.00,100.00,Yes,34,773,2
361,C,-60.98,-121.71,0.11,0.22,0,0.00,100.00,Yes,393,556,3
361,B,-12.37,-24.70,0.25,0.50,0,0.00,100.00,Yes,380,62,1
361,A,-35.56,-70.98,0.13,0.25,0,0.00,100.00,Yes,566,618,2
362,C,-18.17,-36.26,0.26,0.53,0,0.00,100.00,Yes,483,0,1
362,B,-61.18,-122.12,0.12,0.24,0,0.00,100.00,Yes,829,809,3
362,A,-56.88,-113.54,0.13,0.26,0,0.00,100.00,Yes,823,809,2
363,C,-27.19,-54.27,0.20,0.40,0,0.00,100.00,Yes,573,0,1
363,B,-59.38,-118.53,0.12,0.24,0,0.00,100.00,Yes,832,794,3
363,A,-53.48,-106.75,0.13,0.26,0,0.00,100.00,Yes,824,794,2
364,C,-29.00,-57.89,0.17,0.35,0,0.00,100.00,Yes,591,0,1
364,B,-59.78,-119.33,0.11,0.23,0,0.00,100.00,Yes,835,767,3
364,A,-55.28,-110.35,0.12,0.25,0,0.00,100.00,Yes,846,767,2
365,C,-38.62,-77.09,0.15,0.31,0,0.00,100.00,Yes,687,0,3
365,B,-56.68,-113.14,0.12,0.24,0,0.00,100.00,Yes,837,795,2
365,A,-54.68,-109.15,0.13,0.26,0,0.00,100.00,Yes,813,795,1
366,C,-26.08,-52.06,0.21,0.41,0,0.00,100.00,Yes,562,0,1
366,B,-39.56,-78.97,0.10,0.20,0,0.00,100.00,Yes,259,438,2
366,A,-35.97,-71.80,0.10,0.20,0,0.00,100.00,Yes,229,438,2
367,C,3.34,6.67,0.49,0.97,559,55.90,44.10,Yes,268,0,1
367,B,-57.68,-115.12,0.08,0.16,0,0.00,100.00,Yes,802,681,3
367,A,-50.97,-101.74,0.09,0.18,0,0.00,100.00,Yes,129,681,2
368,C,-30.01,-59.90,0.17,0.33,0,0.00,100.00,Yes,601,0,1
368,B,-59.58,-118.93,0.12,0.24,0,0.00,100.00,Yes,849,826,3
368,A,-56.18,-112.14,0.13,0.25,0,0.00,100.00,Yes,822,826,1
369,C,-29.14,-58.17,0.13,0.26,0,0.00,100.00,Yes,404,193,2
369,B,-21.90,-43.72,0.18,0.36,0,0.00,100.00,Yes,475,132,1
369,A,-33.36,-66.59,0.12,0.24,0,0.00,100.00,Yes,309,325,3
370,C,-21.10,-42.12,0.17,0.34,0,0.00,100.00,Yes,512,0,1
370,B,-56.76,-113.29,0.07,0.15,0,0.00,100.00,Yes,801,704,3
370,A,-55.06,-109.90,0.08,0.16,0,0.00,100.00,Yes,406,704,2
371,C,-36.24,-72.34,0.14,0.29,0,0.00,100.00,Yes,663,0,3
371,B,-57.88,-115.54,0.12,0.23,0,0.00,100.00,Yes,860,788,2
371,A,-55.28,-110.35,0.12,0.25,0,0.00,100.00,Yes,846,788,1
372,C,-33.90,-67.67,0.17,0.34,0,0.00,100.00,Yes,640,0,1
372,B,-57.98,-115.74,0.12,0.23,0,0.00,100.00,Yes,823,826,3
372,A,-55.69,-111.15,0.12,0.25,0,0.00,100.00,Yes,822,826,2
373,C,-55.18,-110.15,0.10,0.20,0,0.00,100.00,Yes,852,0,3
373,B,-16.51,-32.95,0.23,0.47,0,0.00,100.00,Yes,429,56,1
373,A,-2.95,-5.89,0.13,0.27,0,0.00,100.00,Yes,275,56,2
374,C,-43.25,-86.34,0.16,0.31,0,0.00,100.00,Yes,733,0,1
374,B,-59.59,-118.93,0.11,0.22,0,0.00,100.00,Yes,672,823,3
374,A,-55.99,-111.75,0.12,0.24,0,0.00,100.00,Yes,858,823,2
375,C,-8.69,-17.35,0.34,0.69,326,32.60,67.40,Yes,261,176,3
375,B,-15.90,-31.73,0.26,0.51,0,0.00,100.00,Yes,451,15,2
375,A,-21.86,-43.63,0.11,0.23,0,0.00,100.00,Yes,328,191,3
376,C,-31.81,-63.50,0.16,0.32,0,0.00,100.00,Yes,619,0,3
376,B,-56.38,-112.54,0.12,0.24,0,0.00,100.00,Yes,835,806,2
376,A,-54.58,-108.95,0.13,0.26,0,0.00,100.00,Yes,814,806,1
377,C,-43.86,-87.54,0.15,0.29,0,0.00,100.00,Yes,739,0,1
377,B,-57.97,-115.71,0.12,0.25,0,0.00,100.00,Yes,837,714,2
377,A,-41.97,-83.77,0.13,0.27,0,0.00,100.00,Yes,24,714,1
378,C,-31.92,-63.72,0.18,0.36,0,0.00,100.00,Yes,620,0,1
378,B,-56.58,-112.94,0.08,0.16,0,0.00,100.00,Yes,502,677,3
378,A,-38.97,-77.79,0.09,0.17,0,0.00,100.00,Yes,13,677,2
379,C,-55.77,-111.32,0.10,0.21,0,0.00,100.00,Yes,498,557,3
379,B,-37.86,-75.57,0.16,0.32,0,0.00,100.00,Yes,679,9,1
379,A,-40.86,-81.56,0.12,0.23,0,0.00,100.00,Yes,680,566,2
380,C,-30.40,-60.67,0.18,0.36,0,0.00,100.00,Yes,605,0,1
380,B,-59.58,-118.91,0.13,0.26,0,0.00,100.00,Yes,834,767,3
380,A,-51.58,-102.95,0.14,0.28,0,0.00,100.00,Yes,610,767,1
381,C,-34.02,-67.91,0.15,0.31,0,0.00,100.00,Yes,641,0,3
381,B,-56.98,-113.74,0.12,0.23,0,0.00,100.00,Yes,840,796,2
381,A,-55.38,-110.55,0.13,0.25,0,0.00,100.00,Yes,844,796,1
382,C,-52.87,-105.53,0.11,0.21,0,0.00,100.00,Yes,461,386,3
382,B,-23.89,-47.68,0.22,0.44,0,0.00,100.00,Yes,509,163,1
382,A,-37.45,-74.75,0.13,0.26,0,0.00,100.00,Yes,439,549,2
383,C,-35.52,-70.90,0.15,0.29,0,0.00,100.00,Yes,656,0,3
383,B,-60.48,-120.72,0.12,0.24,0,0.00,100.00,Yes,867,781,2
383,A,-53.88,-107.55,0.13,0.26,0,0.00,100.00,Yes,820,781,1
384,C,-31.74,-63.36,0.57,1.13,576,57.60,42.40,Yes,618,0,1
384,B,-58.08,-115.93,0.12,0.24,0,0.00,100.00,Yes,815,789,3
384,A,-54.28,-108.35,0.13,0.25,0,0.00,100.00,Yes,839,789,2
385,C,-34.09,-68.04,0.20,0.39,0,0.00,100.00,Yes,642,0,1
385,B,-56.48,-112.74,0.12,0.24,0,0.00,100.00,Yes,842,802,3
385,A,-53.78,-107.35,0.13,0.26,0,0.00,100.00,Yes,752,802,2
386,C,-6.97,-13.91,0.45,0.89,489,48.90,51.10,Yes,371,0,3
386,B,-58.08,-115.93,0.12,0.24,0,0.00,100.00,Yes,848,763,2
386,A,-51.58,-102.96,0.13,0.26,0,0.00,100.00,Yes,717,763,1
387,C,-27.81,-55.50,0.16,0.33,0,0.00,100.00,Yes,579,0,3
387,B,-59.78,-119.32,0.12,0.24,0,0.00,100.00,Yes,862,825,2
387,A,-57.18,-114.14,0.13,0.25,0,0.00,100.00,Yes,867,825,1
388,C,-12.79,-25.53,0.20,0.39,0,0.00,100.00,Yes,429,0,1
388,B,-59.38,-118.53,0.12,0.24,0,0.00,100.00,Yes,847,811,3
388,A,-56.28,-112.34,0.13,0.26,0,0.00,100.00,Yes,819,811,2
389,C,-28.21,-56.30,0.16,0.33,0,0.00,100.00,Yes,583,0,3
389,B,-58.78,-117.32,0.13,0.25,0,0.00,100.00,Yes,852,789,2
389,A,-52.48,-104.75,0.14,0.27,0,0.00,100.00,Yes,565,789,1
390,C,-29.62,-59.12,0.15,0.30,0,0.00,100.00,Yes,597,0,1
390,B,-54.39,-108.55,0.11,0.22,0,0.00,100.00,Yes,731,677,3
390,A,-53.89,-107.56,0.12,0.24,0,0.00,100.00,Yes,838,677,1
391,C,-10.30,-20.56,0.49,0.97,507,50.70,49.30,Yes,404,0,1
391,B,-59.18,-118.13,0.12,0.23,0,0.00,100.00,Yes,824,818,3
391,A,-56.58,-112.94,0.12,0.25,0,0.00,100.00,Yes,835,818,2
392,C,-40.45,-80.75,0.15,0.30,0,0.00,100.00,Yes,705,0,1
392,B,-59.98,-119.72,0.12,0.25,0,0.00,100.00,Yes,891,818,3
392,A,-55.08,-109.95,0.13,0.26,0,0.00,100.00,Yes,779,818,2
393,C,6.80,13.58,0.50,1.01,573,57.30,42.70,Yes,239,0,1
393,B,-58.88,-117.52,0.13,0.26,0,0.00,100.00,Yes,845,775,3
393,A,-53.38,-106.54,0.14,0.28,0,0.00,100.00,Yes,602,775,2
394,C,-30.41,-60.69,0.17,0.34,0,0.00,100.00,Yes,598,14,3
394,B,-48.06,-95.93,0.17,0.33,0,0.00,100.00,Yes,750,40,2
394,A,-5.35,-10.68,0.14,0.27,0,0.00,100.00,Yes,312,54,3
395,C,-33.81,-67.49,0.16,0.32,0,0.00,100.00,Yes,639,0,3
395,B,-56.48,-112.74,0.12,0.25,0,0.00,100.00,Yes,732,777,2
395,A,-51.48,-102.76,0.13,0.27,0,0.00,100.00,Yes,675,777,1
396,C,-26.69,-53.27,0.20,0.40,0,0.00,100.00,Yes,568,0,1
396,B,-58.29,-116.34,0.11,0.22,0,0.00,100.00,Yes,735,809,3
396,A,-55.79,-111.35,0.12,0.24,0,0.00,100.00,Yes,835,809,2
397,C,-25.20,-50.31,0.17,0.34,0,0.00,100.00,Yes,553,0,1
397,B,-27.72,-55.32,0.16,0.33,0,0.00,100.00,Yes,398,204,2
397,A,-2.35,-4.69,0.12,0.23,0,0.00,100.00,Yes,120,204,3
398,C,-48.98,-97.76,0.10,0.20,0,0.00,100.00,Yes,694,146,3
398,B,-30.73,-61.33,0.14,0.29,0,0.00,100.00,Yes,525,251,2
398,A,-29.26,-58.41,0.11,0.21,0,0.00,100.00,Yes,199,397,1
399,C,-58.67,-117.11,0.11,0.22,0,0.00,100.00,Yes,415,583,3
399,B,-3.77,-7.53,0.25,0.49,0,0.00,100.00,Yes,333,13,1
399,A,-40.06,-79.96,0.12,0.24,0,0.00,100.00,Yes,686,596,2
400,C,-39.94,-79.72,0.13,0.26,0,0.00,100.00,Yes,700,0,3
400,B,-59.18,-118.13,0.12,0.24,0,0.00,100.00,Yes,864,801,2
400,A,-55.18,-110.14,0.13,0.26,0,0.00,100.00,Yes,824,801,1
401,C,-36.90,-73.66,0.18,0.35,0,0.00,100.00,Yes,670,0,1
401,B,-58.98,-117.72,0.07,0.15,0,0.00,100.00,Yes,836,670,3
401,A,-46.27,-92.36,0.08,0.17,0,0.00,100.00,Yes,93,670,2
402,C,-50.28,-100.36,0.10,0.21,0,0.00,100.00,Yes,803,0,3
402,B,-60.78,-121.31,0.14,0.27,0,0.00,100.00,Yes,879,798,2
402,A,-54.88,-109.54,0.14,0.29,0,0.00,100.00,Yes,761,798,1
403,C,-23.20,-46.31,0.18,0.36,0,0.00,100.00,Yes,533,0,1
403,B,-59.18,-118.13,0.12,0.24,0,0.00,100.00,Yes,867,796,3
403,A,-54.08,-107.95,0.13,0.26,0,0.00,100.00,Yes,809,796,2
404,C,-47.15,-94.12,0.16,0.32,0,0.00,100.00,Yes,772,0,1
404,B,-59.58,-118.92,0.13,0.25,0,0.00,100.00,Yes,819,773,3
404,A,-52.98,-105.75,0.13,0.27,0,0.00,100.00,Yes,710,773,2
405,C,-38.21,-76.27,0.16,0.32,0,0.00,100.00,Yes,683,0,3
405,B,-58.28,-116.32,0.13,0.26,0,0.00,100.00,Yes,842,746,2
405,A,-50.28,-100.36,0.14,0.28,0,0.00,100.00,Yes,634,746,1
406,C,-49.07,-97.95,0.11,0.21,0,0.00,100.00,Yes,791,0,3
406,B,-56.79,-113.35,0.11,0.22,0,0.00,100.00,Yes,551,839,2
406,A,-56.99,-113.75,0.12,0.24,0,0.00,100.00,Yes,859,839,1
407,C,-31.35,-62.57,0.49,0.97,483,48.30,51.70,Yes,614,0,3
407,B,-59.68,-119.12,0.13,0.25,0,0.00,100.00,Yes,865,747,2
407,A,-51.08,-101.95,0.14,0.27,0,0.00,100.00,Yes,662,747,1
408,C,-26.70,-53.30,0.17,0.34,0,0.00,100.00,Yes,566,6,2
408,B,-20.59,-41.10,0.23,0.46,0,0.00,100.00,Yes,507,74,1
408,A,19.37,38.65,0.13,0.25,0,0.00,100.00,Yes,27,80,3
409,C,-32.62,-65.10,0.15,0.31,0,0.00,100.00,Yes,627,0,3
409,B,-61.48,-122.72,0.12,0.25,0,0.00,100.00,Yes,871,782,2
409,A,-52.88,-105.55,0.13,0.27,0,0.00,100.00,Yes,772,782,1
410,C,-35.72,-71.29,0.16,0.31,0,0.00,100.00,Yes,658,0,3
410,B,-59.98,-119.73,0.12,0.24,0,0.00,100.00,Yes,899,812,2
410,A,-55.78,-111.34,0.13,0.25,0,0.00,100.00,Yes,842,812,1
411,C,-50.77,-101.34,0.12,0.24,0,0.00,100.00,Yes,808,0,3
411,B,-57.28,-114.34,0.11,0.22,0,0.00,100.00,Yes,811,636,3
411,A,-47.68,-95.18,0.12,0.24,0,0.00,100.00,Yes,645,636,1
412,C,-30.30,-60.49,0.17,0.34,0,0.00,100.00,Yes,604,0,1
412,B,-62.78,-125.32,0.12,0.23,0,0.00,100.00,Yes,896,817,3
412,A,-54.48,-108.75,0.13,0.25,0,0.00,100.00,Yes,814,817,2
413,C,-40.31,-80.46,0.18,0.36,0,0.00,100.00,Yes,704,0,1
413,B,-60.18,-120.13,0.12,0.24,0,0.00,100.00,Yes,868,811,3
413,A,-54.78,-109.35,0.13,0.26,0,0.00,100.00,Yes,831,811,2
414,C,-24.50,-48.90,0.18,0.35,0,0.00,100.00,Yes,546,0,1
414,B,-28.04,-55.97,0.12,0.23,0,0.00,100.00,Yes,352,230,2
414,A,-11.85,-23.65,0.09,0.18,0,0.00,100.00,Yes,189,230,3
415,C,-19.83,-39.58,0.18,0.36,0,0.00,100.00,Yes,499,0,1
415,B,-58.98,-117.72,0.13,0.27,0,0.00,100.00,Yes,834,770,3
415,A,-53.38,-106.54,0.14,0.28,0,0.00,100.00,Yes,652,770,2
416,C,-45.54,-90.90,0.12,0.25,0,0.00,100.00,Yes,756,0,3
416,B,-57.58,-114.93,0.11,0.22,0,0.00,100.00,Yes,679,702,2
416,A,-43.28,-86.39,0.12,0.24,0,0.00,100.00,Yes,389,702,1
417,C,-35.62,-71.09,0.15,0.30,0,0.00,100.00,Yes,657,0,1
417,B,-19.45,-38.83,0.10,0.20,0,0.00,100.00,Yes,407,94,2
417,A,-26.83,-53.56,0.33,0.67,287,28.70,71.30,Yes,475,94,1
418,C,-10.97,-21.90,0.45,0.89,488,48.80,51.20,Yes,411,0,3
418,B,-23.51,-46.93,0.19,0.37,0,0.00,100.00,Yes,497,73,2
418,A,-36.27,-72.40,0.12,0.24,0,0.00,100.00,Yes,591,73,3
419,C,-37.30,-74.45,0.18,0.35,0,0.00,100.00,Yes,674,0,1
419,B,-58.78,-117.33,0.12,0.24,0,0.00,100.00,Yes,878,807,3
419,A,-57.38,-114.54,0.13,0.26,0,0.00,100.00,Yes,860,807,2
420,C,-51.18,-102.16,0.10,0.20,0,0.00,100.00,Yes,812,0,3
420,B,-60.08,-119.93,0.12,0.24,0,0.00,100.00,Yes,862,778,2
420,A,-53.88,-107.55,0.13,0.26,0,0.00,100.00,Yes,829,778,1
421,C,-37.44,-74.73,0.55,1.09,570,57.00,43.00,Yes,675,0,1
421,B,-58.68,-117.13,0.12,0.23,0,0.00,100.00,Yes,804,666,3
421,A,-50.48,-100.76,0.13,0.25,0,0.00,100.00,Yes,729,666,2
422,C,-24.71,-49.32,0.16,0.32,0,0.00,100.00,Yes,548,0,3
422,B,-57.28,-114.34,0.11,0.23,0,0.00,100.00,Yes,732,810,2
422,A,-57.19,-114.14,0.12,0.25,0,0.00,100.00,Yes,849,810,1
423,C,-1.05,-2.10,0.49,0.97,573,57.30,42.70,Yes,312,0,1
423,B,-57.08,-113.94,0.12,0.24,0,0.00,100.00,Yes,830,808,3
423,A,-54.48,-108.75,0.13,0.25,0,0.00,100.00,Yes,842,808,2
424,C,-32.64,-65.15,0.16,0.32,0,0.00,100.00,Yes,627,0,1
424,B,-59.08,-117.93,0.13,0.25,0,0.00,100.00,Yes,859,839,3
424,A,-56.48,-112.74,0.13,0.27,0,0.00,100.00,Yes,789,839,2
425,C,3.75,7.48,0.49,0.98,580,58.00,42.00,Yes,264,0,1
425,B,-57.68,-115.13,0.13,0.25,0,0.00,100.00,Yes,745,828,3
425,A,-56.68,-113.14,0.13,0.27,0,0.00,100.00,Yes,829,828,2
426,C,-25.40,-50.71,0.17,0.34,0,0.00,100.00,Yes,555,0,1
426,B,-61.08,-121.91,0.13,0.25,0,0.00,100.00,Yes,830,792,3
426,A,-53.18,-106.15,0.13,0.27,0,0.00,100.00,Yes,798,792,1
427,C,-36.74,-73.33,0.13,0.27,0,0.00,100.00,Yes,668,0,3
427,B,-59.98,-119.72,0.12,0.24,0,0.00,100.00,Yes,886,802,2
427,A,-54.48,-108.75,0.13,0.26,0,0.00,100.00,Yes,813,802,1
428,C,-31.91,-63.69,0.16,0.33,0,0.00,100.00,Yes,620,0,1
428,B,-50.25,-100.31,0.12,0.24,0,0.00,100.00,Yes,745,507,2
428,A,-29.36,-58.61,0.12,0.23,0,0.00,100.00,Yes,161,507,1
429,C,-38.35,-76.55,0.13,0.26,0,0.00,100.00,Yes,684,0,3
429,B,-57.88,-115.52,0.13,0.26,0,0.00,100.00,Yes,836,739,2
429,A,-47.28,-94.37,0.14,0.28,0,0.00,100.00,Yes,575,739,1
430,C,-34.61,-69.08,0.16,0.32,0,0.00,100.00,Yes,647,0,1
430,B,-38.05,-75.95,0.11,0.22,0,0.00,100.00,Yes,283,406,2
430,A,-14.85,-29.65,0.10,0.20,0,0.00,100.00,Yes,43,406,1
431,C,-55.28,-110.34,0.10,0.21,0,0.00,100.00,Yes,853,0,1
431,B,-42.16,-84.16,0.07,0.15,0,0.00,100.00,Yes,121,603,3
431,A,-44.06,-87.95,0.08,0.16,0,0.00,100.00,Yes,142,603,2
432,C,-0.37,-0.73,0.45,0.89,504,50.40,49.60,Yes,305,0,1
432,B,-59.18,-118.13,0.12,0.24,0,0.00,100.00,Yes,809,800,3
432,A,-56.18,-112.14,0.13,0.26,0,0.00,100.00,Yes,846,800,2
433,C,-27.40,-54.70,0.17,0.34,0,0.00,100.00,Yes,575,0,3
433,B,-60.48,-120.72,0.12,0.25,0,0.00,100.00,Yes,717,789,2
433,A,-53.48,-106.75,0.13,0.27,0,0.00,100.00,Yes,604,789,1
434,C,-35.36,-70.58,0.08,0.17,0,0.00,100.00,Yes,557,150,3
434,B,-21.69,-43.30,0.19,0.39,0,0.00,100.00,Yes,428,133,1
434,A,-0.55,-1.09,0.12,0.24,0,0.00,100.00,Yes,23,283,2
435,C,-26.91,-53.71,0.17,0.33,0,0.00,100.00,Yes,570,0,1
435,B,-59.08,-117.93,0.12,0.23,0,0.00,100.00,Yes,850,741,3
435,A,-47.58,-94.98,0.13,0.25,0,0.00,100.00,Yes,537,741,1
436,C,-24.10,-48.11,0.17,0.35,0,0.00,100.00,Yes,542,0,1
436,B,-59.18,-118.12,0.13,0.26,0,0.00,100.00,Yes,844,772,3
436,A,-53.08,-105.95,0.14,0.28,0,0.00,100.00,Yes,801,772,2
437,C,-30.01,-59.89,0.18,0.36,0,0.00,100.00,Yes,601,0,1
437,B,-58.28,-116.34,0.11,0.22,0,0.00,100.00,Yes,648,810,3
437,A,-56.09,-111.95,0.12,0.24,0,0.00,100.00,Yes,853,810,2
438,C,-31.74,-63.36,0.57,1.14,591,59.10,40.90,Yes,618,0,1
438,B,-57.78,-115.32,0.07,0.15,0,0.00,100.00,Yes,807,758,3
438,A,-48.87,-97.55,0.08,0.17,0,0.00,100.00,Yes,31,758,2
439,C,-32.21,-64.30,0.15,0.31,0,0.00,100.00,Yes,623,0,3
439,B,-60.18,-120.13,0.12,0.24,0,0.00,100.00,Yes,892,805,2
439,A,-56.38,-112.54,0.13,0.26,0,0.00,100.00,Yes,840,805,1
440,C,-37.23,-74.32,0.14,0.27,0,0.00,100.00,Yes,673,0,3
440,B,-59.58,-118.92,0.12,0.24,0,0.00,100.00,Yes,848,786,2
440,A,-53.78,-107.35,0.13,0.26,0,0.00,100.00,Yes,768,786,1
441,C,-55.98,-111.74,0.11,0.21,0,0.00,100.00,Yes,824,501,3
441,B,-35.01,-69.89,0.22,0.44,0,0.00,100.00,Yes,608,48,1
441,A,-41.98,-83.78,0.13,0.25,0,0.00,100.00,Yes,677,549,2
442,C,-36.91,-73.67,0.16,0.32,0,0.00,100.00,Yes,670,0,3
442,B,-58.68,-117.12,0.13,0.25,0,0.00,100.00,Yes,835,793,2
